H-ID,type_id,current_shelfmark,location H-ID,collection,invented_label,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,collection_of_fragments,collection_of_fragments TRM-ID,old_shelfmark,digitization H-ID,digitization_freetext,date_of_creation,date_freetext,date_of_creation_source,place_of_creation H-ID,place_of_creation_freetext,place_of_creation_source,described_by_source H-ID,described_at_URL,online_catalogue_URL,ARK,reference_notes,review_status,review_status TRM-ID,review_note
45688,106,Ms-5075,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46660],[https://gallica.bnf.fr/ark:/12148/btv1b55006678h],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc85284m/cd0e430,ark:/12148/cc85284m/cd0e430,[],Open,9698,
45689,106,Ms-5177,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc853779,ark:/12148/cc853779,[],Open,9698,
45690,106,Ms-3001,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/78784],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc837306,ark:/12148/cc837306,[],Open,9698,
45692,106,Ms-2999,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/78911],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc83728x,ark:/12148/cc83728x,[],Open,9698,
45693,106,Ms-5074,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46671],[https://gallica.bnf.fr/ark:/12148/btv1b55006679z],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc85284m/cd0e343,ark:/12148/cc85284m/cd0e343,[],Open,9698,
45694,106,Ms-3846,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84401f,ark:/12148/cc84401f,[],Open,9698,
45695,106,Ms-3479,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46682],[https://gallica.bnf.fr/ark:/12148/btv1b55001677b],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84153f,ark:/12148/cc84153f,[],Open,9698,
45696,106,Ms-3351,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46693],[http://gallica.bnf.fr/ark:/12148/btv1b52514362j],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84058g,ark:/12148/cc84058g,[],Open,9698,
45697,106,Ms-3000,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/72597],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc837295,ark:/12148/cc837295,[],Open,9698,
45698,106,Ms-3151,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc83880d,ark:/12148/cc83880d,[],Open,9698,
45699,106,Ms-3347,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46704],[https://gallica.bnf.fr/ark:/12148/btv1b550005068],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84054h,ark:/12148/cc84054h,[],Open,9698,
45700,106,Ms-3348,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46715],[http://gallica.bnf.fr/ark:/12148/btv1b104671135],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84055r,ark:/12148/cc84055r,[],Open,9698,
45701,106,Ms-3355,43932.0,Arsenal,,unknown,9770,,unknown,9535,[],[46727],[http://gallica.bnf.fr/ark:/12148/btv1b10468710f],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc840627,ark:/12148/cc840627,[],Open,9698,
45702,106,Ms 356,43747.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:a1702108,,[],Open,9698,
45703,106,Moreau 1682,43932.0,Moreau,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34022w/ca19870195,ark:/12148/cc34022w/ca19870195,[],Open,9698,
45704,106,Moreau 1720,43932.0,Moreau,,unknown,9770,,unknown,9535,[],[46738],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34022w/ca19870203,ark:/12148/cc34022w/ca19870203,[],Open,9698,
45705,106,Moreau 1681,43932.0,Moreau,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34022w/ca19870194,ark:/12148/cc34022w/ca19870194,[],Open,9698,
45706,106,Moreau 1691,43932.0,Moreau,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34022w/cd0e449,ark:/12148/cc34022w/cd0e449,[],Open,9698,
45707,106,Français 1466,43932.0,français,,unknown,9770,,unknown,9535,[],[46749],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45219z,ark:/12148/cc45219z,[],Open,9698,
45708,106,Français 1420,43932.0,français,,unknown,9770,,unknown,9535,[],[46760],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc448125,ark:/12148/cc448125,[],Open,9698,
45709,106,Français 1442,43932.0,français,,unknown,9770,,unknown,9535,[],[46771],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc449742,ark:/12148/cc449742,[],Open,9698,
45710,106,Français 1447,43932.0,français,,unknown,9770,,unknown,9535,[],[46782],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45021w,ark:/12148/cc45021w,[],Open,9698,
45711,106,Français 1448,43932.0,français,,unknown,9770,,unknown,9535,[],[46793],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45032b,ark:/12148/cc45032b,[],Open,9698,
45712,106,Français 1453,43932.0,français,,unknown,9770,,unknown,9535,[],[46804],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45084v,ark:/12148/cc45084v,[],Open,9698,
45713,106,Beinecke MS 227,43722.0,,,unknown,9770,,unknown,9535,[],[],[https://collections.library.yale.edu/mirador/2008772],,,,,,,[],[],https://collections.library.yale.edu/catalog/2008772,,[],Open,9698,
45714,106,Ms 279,43747.0,,,No,9483,,unknown,9535,[206 I],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:a1701180,,[],Open,9698,
45715,106,Français 1476,43932.0,français,,unknown,9770,,unknown,9535,[],[46814],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc453205,ark:/12148/cc453205,[],Open,9698,
45716,106,Français 14971,43932.0,français,,unknown,9770,,unknown,9535,[],[46815],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45516r,ark:/12148/cc45516r,[],Open,9698,
45717,106,Français 1499,43932.0,français,,unknown,9770,,unknown,9535,[],[46817],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc455365,ark:/12148/cc455365,[],Open,9698,
45718,106,Français 1553,43932.0,français,,unknown,9770,,unknown,9535,[],[46818],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45934c,ark:/12148/cc45934c,[],Open,9698,
45719,106,Français 1588,43932.0,français,,unknown,9770,,unknown,9535,[],[46819],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46108g,ark:/12148/cc46108g,[],Open,9698,
45720,106,Français 1589,43932.0,français,,unknown,9770,,unknown,9535,[],[46820],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc77936f,ark:/12148/cc77936f,[],Open,9698,
45721,106,Français 19152,43932.0,français,,unknown,9770,,unknown,9535,[],[46821],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48361n,ark:/12148/cc48361n,[],Open,9698,
45722,106,Français 20042,43932.0,français,,unknown,9770,,unknown,9535,[],[46822],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51644m,ark:/12148/cc51644m,[],Open,9698,
45723,106,Français 20047,43932.0,français,,unknown,9770,,unknown,9535,[],[46823],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51649t,ark:/12148/cc51649t,[],Open,9698,
45724,106,Français 2137,43932.0,français,,unknown,9770,,unknown,9535,[],[46824],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48686s,ark:/12148/cc48686s,[],Open,9698,
45725,106,Ms 248,43747.0,,,No,9483,,unknown,9535,[196b],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:a1701064,,[],Action required,9697,
45726,106,Français 2171,43932.0,français,,unknown,9770,,unknown,9535,[],[46825],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc487230,ark:/12148/cc487230,[],Open,9698,
45727,106,Français 2179,43932.0,français,,unknown,9770,,unknown,9535,[],[46826],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48731q,ark:/12148/cc48731q,[],Open,9698,
45728,106,Français 24377,43932.0,français,,unknown,9770,,unknown,9535,[],[46828],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc531981,ark:/12148/cc531981,[],Open,9698,
45729,106,Français 24394,43932.0,français,,unknown,9770,,unknown,9535,[],[46829],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc125371z,ark:/12148/cc125371z,[],Open,9698,
45730,106,Français 24400,43932.0,français,,unknown,9770,,unknown,9535,[],[46830],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc532212,ark:/12148/cc532212,[],Open,9698,
45731,106,Français 24404,43932.0,français,,unknown,9770,,unknown,9535,[],[46831],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc532251,ark:/12148/cc532251,[],Open,9698,
45732,106,Français 337,43932.0,français,,unknown,9770,,unknown,9535,[],[46832],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc498350,ark:/12148/cc498350,[],Open,9698,
45733,106,Français 344,43932.0,français,,unknown,9770,,unknown,9535,[],[46833],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc130191,ark:/12148/cc130191,[],Open,9698,
45734,106,Français 423,43932.0,français,,unknown,9770,,unknown,9535,[],[46834],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50595k,ark:/12148/cc50595k,[],Open,9698,
45735,106,Français 753,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51003h,ark:/12148/cc51003h,[],Open,9698,
45736,106,Ms 35,43748.0,,,No,9483,,unknown,9535,[37],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:D09010126,,[],Open,9698,
45737,106,Français 756,43932.0,français,,unknown,9770,,unknown,9535,[],[46835],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510067/ca19860910,ark:/12148/cc510067/ca19860910,[],Open,9698,
45738,106,Français 770,43932.0,français,,unknown,9770,,unknown,9535,[],[46836],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510195,ark:/12148/cc510195,[],Open,9698,
45739,106,Français 776,43932.0,français,,unknown,9770,,unknown,9535,[],[46837],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13595k,ark:/12148/cc13595k,[],Open,9698,
45740,106,Français 787,43932.0,français,,unknown,9770,,unknown,9535,[],[46839],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51036v,ark:/12148/cc51036v,[],Open,9698,
45741,106,Français 791,43932.0,français,,unknown,9770,,unknown,9535,[],[46840],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51040m,ark:/12148/cc51040m,[],Open,9698,
45742,106,Français 796,43932.0,français,,unknown,9770,,unknown,9535,[],[46841],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51045t,ark:/12148/cc51045t,[],Open,9698,
45743,106,Français 794,43932.0,français,,unknown,9770,,unknown,9535,[],[46842],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc386579,ark:/12148/cc386579,[],Open,9698,
45744,106,Français 793,43932.0,français,,unknown,9770,,unknown,9535,[],[46843],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57290t,ark:/12148/cc57290t,[],Open,9698,
45745,106,Français 789,43932.0,français,,unknown,9770,,unknown,9535,[],[46844],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51038b,ark:/12148/cc51038b,[],Open,9698,
45746,106,Français 774,43932.0,français,,unknown,9770,,unknown,9535,[],[46845],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51023x,ark:/12148/cc51023x,[],Open,9698,
45747,106,"XVI. I, 7",43749.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45748,106,Français 769,43932.0,français,,unknown,9770,,unknown,9535,[],[46846],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51018x,ark:/12148/cc51018x,[],Open,9698,
45749,106,Français 96,43932.0,français,,unknown,9770,,unknown,9535,[],[46847],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51219h,ark:/12148/cc51219h,[],Open,9698,
45750,106,Français 9342,43932.0,français,,unknown,9770,,unknown,9535,[],[46848],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13023s,ark:/12148/cc13023s,[],Open,9698,
45751,106,Français 759,43932.0,français,,unknown,9770,,unknown,9535,[],[46850],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51008q,ark:/12148/cc51008q,[],Open,9698,
45752,106,Français 1419,43932.0,français,,unknown,9770,,unknown,9535,[],[46851],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc448036,ark:/12148/cc448036,[],Open,9698,
45753,106,Français 12565,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437506,ark:/12148/cc437506,[],Open,9698,
45754,106,Français 12581,43932.0,français,,unknown,9770,,unknown,9535,[],[46852],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43768b,ark:/12148/cc43768b,[],Open,9698,
45755,106,Français 1418,43932.0,français,,unknown,9770,,unknown,9535,[],[46853],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44792n,ark:/12148/cc44792n,[],Open,9698,
45756,106,Français 1432,43932.0,français,,unknown,9770,,unknown,9535,[],[46854],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44882m,ark:/12148/cc44882m,[],Open,9698,
45757,106,Français 1450,43932.0,français,,unknown,9770,,unknown,9535,[],[46855],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45051h,ark:/12148/cc45051h,[],Open,9698,
45758,106,Fragment A19,43750.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45759,106,Français 1451,43932.0,français,,unknown,9770,,unknown,9535,[],[46856],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45062z,ark:/12148/cc45062z,[],Open,9698,
45760,106,Français 15096,43932.0,français,,unknown,9770,,unknown,9535,[],[46857],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45634v,ark:/12148/cc45634v,[],Open,9698,
45761,106,Français 15101,43932.0,français,,unknown,9770,,unknown,9535,[],[46858],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45641b,ark:/12148/cc45641b,[],Open,9698,
45762,106,Français 1621,43932.0,français,,unknown,9770,,unknown,9535,[],[46859],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc462922,ark:/12148/cc462922,[],Open,9698,
45763,106,Français 189,43932.0,français,,unknown,9770,,unknown,9535,[],[46861],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc125648s,ark:/12148/cc125648s,[],Open,9698,
45764,106,Français 19163,43932.0,français,,unknown,9770,,unknown,9535,[],[46862],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48373b,ark:/12148/cc48373b,[],Open,9698,
45765,106,Français 19525,43932.0,français,,unknown,9770,,unknown,9535,[],[46863],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc54430h,ark:/12148/cc54430h,[],Open,9698,
45766,106,Français 20039,43932.0,français,,unknown,9770,,unknown,9535,[],[46864],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51641w,ark:/12148/cc51641w,[],Open,9698,
45767,106,Français 2181,43932.0,français,,unknown,9770,,unknown,9535,[],[46865],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57297h,ark:/12148/cc57297h,[],Open,9698,
45768,106,Français 22555,43932.0,français,,unknown,9770,,unknown,9535,[],[46866],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc52295b,ark:/12148/cc52295b,[],Open,9698,
45769,106,232,43751.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45770,106,Français 22933,43932.0,français,,unknown,9770,,unknown,9535,[],[46867],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc52351q,ark:/12148/cc52351q,[],Open,9698,
45771,106,Français 24042,43932.0,français,,unknown,9770,,unknown,9535,[],[46868],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc529398,ark:/12148/cc529398,[],Open,9698,
45772,106,Français 24366,43932.0,français,,unknown,9770,,unknown,9535,[],[46869],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53188t,ark:/12148/cc53188t,[],Open,9698,
45773,106,Français 24376,43932.0,français,,unknown,9770,,unknown,9535,[],[46870],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53197s,ark:/12148/cc53197s,[],Open,9698,
45774,106,Français 24384,43932.0,français,,unknown,9770,,unknown,9535,[],[46872],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53205m,ark:/12148/cc53205m,[],Open,9698,
45775,106,Français 25516,43932.0,français,,unknown,9770,,unknown,9535,[],[46873],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc71766w,ark:/12148/cc71766w,[],Open,9698,
45776,106,Français 334,43932.0,français,,unknown,9770,,unknown,9535,[],[46874],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49803w,ark:/12148/cc49803w,[],Open,9698,
45777,106,Français 335,43932.0,français,,unknown,9770,,unknown,9535,[],[46875],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49814b/ca19859814,ark:/12148/cc49814b/ca19859814,[],Open,9698,
45778,106,Français 339,43932.0,français,,unknown,9770,,unknown,9535,[],[46876],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49857w,ark:/12148/cc49857w,[],Open,9698,
45779,106,Français 754,43932.0,français,,unknown,9770,,unknown,9535,[],[46877],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51004r,ark:/12148/cc51004r,[],Open,9698,
45780,106,litt. 22,43752.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45781,106,Français 751,43932.0,français,,unknown,9770,,unknown,9535,[],[46878],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510011,ark:/12148/cc510011,[],Open,9698,
45782,106,Français 5031,43932.0,français,,unknown,9770,,unknown,9535,[],[46879],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc58021d,ark:/12148/cc58021d,[],Open,9698,
45783,106,Français 852,43932.0,français,,unknown,9770,,unknown,9535,[],[46880],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51100z,ark:/12148/cc51100z,[],Open,9698,
45784,106,Français 402,43932.0,français,,unknown,9770,,unknown,9535,[],[46881],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50447v,ark:/12148/cc50447v,[],Open,9698,
45785,106,Français 363,43932.0,français,,unknown,9770,,unknown,9535,[],[46506],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823334,ark:/12148/cc500280/ca19823334,[],Open,9698,
45786,106,Français 360,43932.0,français,,unknown,9770,,unknown,9535,[],[46507],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823330,ark:/12148/cc500280/ca19823330,[],Open,9698,
45787,106,Français 359,43932.0,français,,unknown,9770,,unknown,9535,[],[46508],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823329,ark:/12148/cc500280/ca19823329,[],Open,9698,
45788,106,Français 350,43932.0,français,,unknown,9770,,unknown,9535,[],[46509],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49968h,ark:/12148/cc49968h,[],Open,9698,
45789,106,Français 1700,43932.0,français,,unknown,9770,,unknown,9535,[],[46510],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc467345,ark:/12148/cc467345,[],Open,9698,
45790,106,Français 790,43932.0,français,,unknown,9770,,unknown,9535,[],[46511],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51039k,ark:/12148/cc51039k,[],Open,9698,
45791,106,2618,43753.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45792,106,Français 784,43932.0,français,,unknown,9770,,unknown,9535,[],[46512],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510334,ark:/12148/cc510334,[],Open,9698,
45793,106,Français 778,43932.0,français,,unknown,9770,,unknown,9535,[],[46513],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51027w,ark:/12148/cc51027w,[],Open,9698,
45794,106,Français 765,43932.0,français,,unknown,9770,,unknown,9535,[],[46514],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51014z,ark:/12148/cc51014z,[],Open,9698,
45795,106,Français 761,43932.0,français,,unknown,9770,,unknown,9535,[],[46515],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc573043,ark:/12148/cc573043,[],Open,9698,
45796,106,Français 757,43932.0,français,,unknown,9770,,unknown,9535,[],[46517],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510067/ca19860911,ark:/12148/cc510067/ca19860911,[],Open,9698,
45797,106,Français 356,43932.0,français,,unknown,9770,,unknown,9535,[],[46518],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50007b/ca19823307,ark:/12148/cc50007b/ca19823307,[],Open,9698,
45798,106,Français 343,43932.0,français,,unknown,9770,,unknown,9535,[],[46519],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49902t,ark:/12148/cc49902t,[],Open,9698,
45799,106,Français 333,43932.0,français,,unknown,9770,,unknown,9535,[],[46520],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49792b,ark:/12148/cc49792b,[],Open,9698,
45800,106,Français 25439,43932.0,français,,unknown,9770,,unknown,9535,[],[46521],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53872c,ark:/12148/cc53872c,[],Open,9698,
45801,106,Français 24405,43932.0,français,,unknown,9770,,unknown,9535,[],[46522],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc532268,ark:/12148/cc532268,[],Open,9698,
45802,106,4314,43753.0,,,unknown,9770,,unknown,9535,[],[46449],[],,,,,,,[],[],,,[],Action required,9697,
45803,106,Français 24371,43932.0,français,,unknown,9770,,unknown,9535,[],[46523],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53192k,ark:/12148/cc53192k,[],Open,9698,
45804,106,Français 24370,43932.0,français,,unknown,9770,,unknown,9535,[],[46524],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc136938/cd0e249,ark:/12148/cc136938/cd0e249,[],Open,9698,
45805,106,Français 24368,43932.0,français,,unknown,9770,,unknown,9535,[],[46525],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc531903,ark:/12148/cc531903,[],Open,9698,
45806,106,Français 24364,43932.0,français,,unknown,9770,,unknown,9535,[],[46526],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13601x,ark:/12148/cc13601x,[],Open,9698,
45807,106,Français 2168,43932.0,français,,unknown,9770,,unknown,9535,[],[46528],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc487197,ark:/12148/cc487197,[],Open,9698,
45808,106,Français 20040,43932.0,français,,unknown,9770,,unknown,9535,[],[46529],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc516424,ark:/12148/cc516424,[],Open,9698,
45809,106,Français 19167,43932.0,français,,unknown,9770,,unknown,9535,[],[46530],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc483779,ark:/12148/cc483779,[],Open,9698,
45810,106,Français 9123,43932.0,français,,unknown,9770,,unknown,9535,[],[46531],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc542305,ark:/12148/cc542305,[],Open,9698,
45811,106,Français 12582,43932.0,français,,unknown,9770,,unknown,9535,[],[46532],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43769k,ark:/12148/cc43769k,[],Open,9698,
