H-ID,type_id,stated_in H-ID,pages,reference_prefix,quotation
47148,128,46905,12,BH6 - BEUVE DE HANTONE (Italie),"(2) Frammenti di redazioni italiane del Buovo d'Antona : I) Nuovi frammenti franco-italiani, publiés par P. RAJNA dans Zeit. für Rom. Philologie, XI, 1887, p. 153-184 -- ms. fin 14è s. ? (8 feuillets, cathédrale d'Udine) = 446 v. [Geste anglaise.] → vers.

(2) Voir aussi P. RAJNA : ""Frammenti di redazioni italiane del Buovo d'Antona : II) Avanzi di una versione toscana in prosa,"" dans Zeit. für Rom. Phil., XII, 1888, p. 463-510 et XV, 1891, p. 55-87 (texte)."
47149,128,46905,12,BH7 - BEUVE DE HANTONE (Italie),"Bovo d'Antona, publié par P. RAJNA (Coll. di opere inedite o rare), Bologna, XXXI, 1872, p. 491-566 -- fin 13è s. (franco-italien) ; ms. 1350-1400 ou 1400-50 (arrangement vénitien) = 2525 v. [Geste anglaise.] → vers."
47150,128,46903,36,BL1 - LA BATAILLE LOQUIFER I,"La Bataille de Loquifer, I, édition critique d'après les mss. de l'Arsenal et de Boulogne, publiée par J. RUNEBERG, Helsingfors, 1913 (Acta Soc. Scient. Fennicae, XXXVIII, 2) — C. 1170, 1185, 1204 (après Aliscans) (Picardie ?) ; 2 ms. se complétant ; c. 1225 ? et 1295 (picard) = 3890 v. [Geste de Rainouart (rattachée à Geste de Guillaume d'Orange)] [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."","
47151,128,46903,36,BL2 - LA BATAILLE LOQUIFER II,"La Bataille Loquifer, by Monica BARNETT, Oxford, 1875 (Medium Aevum Monographs, New Serie VI - Published for the Society for the Study of Mediaeval Language and Literature by Basil Blackwell, Oxford) — c. 1170... fin 12è s. (Dicardie ? remanṯ de Graindor de Brie ?) ; ms. de base 1275-1300 (lorrain) = 4222 v. [Geste de Rainouart (rattachée à Geste de Guillaume d'Orange)] [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."","
47152,128,46905,13,BM1 - BERTA E MILONE (Italie),"publié par Ad. MUSSAFIA dans Rom. XIV, 1885, p. 177-192 -- ms. 1300-50 (franco-italien) = 441 v. [14] A --> vers."
47153,128,46903,36-37,BS1 - BAUDOUIN DE SEBOURC,"(1) Li Romans de Bauduin de Sebourc, III è roy de Jhérusalem ; poème du XIVe siècle, publié pour la première fois d'après les manuscrits de la Bibliothèque royale (par L.N. BOCA), 2 vol. Valenciennes, 1841 — 1314-50 (2 auteurs ; région de Valenciennes); mss. c. 1350 et 15è s. (Hainaut) = 26.424 v. [Cycles de la Croisade.] C → chants (I-XXVI) + vers. 
(1) Une nouvelle édition (25.770 vers) est en cours de préparation per L.S. CRIST."","
47154,128,46903,37,CA1 - LA CHANSON D'ANTIOCHE,"La Chanson d'Antioche composée au commencement du XIIè siècle par le pèlerin Richard, renouvelée sous le règne de Philippe-Auguste par Graindor de Douay, publiée pour la première fois par P. PARIS, 2 vol. Paris, 1848, Genève 1969 (Roman des douze Pairs de France, XI-XII) — c. 1180-1200 (renouvellement de Graindor de Douai, picard) ; 6 mss. de Paris, 13è s. = 8836 v. [Cycles de la Croisade.] B → tomes (I-II) + page."","
47155,128,46903,37,CA2 - LA CHANSON D'ANTIOCHE,"(1) Fragment de le Chanson d'Antioche du pèlerin Richard, publié par P. DENIS dans éd. CA1, vol. 2, chant VIII, p. 289-304 — 1100-50 ou début 12è s. (reste de la Chansop de Richard le Pèlerin, avant le renouvel lement de Graindor de Douai, picard) ; mss. début et milieu 13è s. (picard) = 234 v. [Cycles de la Croisade.] B → vers. 
(1) Texte publié par S. DUPAPC-QUIOC, op. cit., p. 471-483, sur la base du ms. A (238 v.), avec les variantes."","
47156,128,46903,37,CA3 - LA CHANSON D'ANTIOCHE,"(2) Sur un fragment de la Chanson d'Antioche (avec éd.) par R. BOSSUAT, dans Neuphilologische Mitteilungen, XXXII, p. 110-118, Helsinki, 1931 — 1100-50 ou début 12è s. (épisode propre à 3 mss. et un fragṯ (Laon, début 13è s.) venant de la version la plus ancienne, picard) ; ms. de base 1270-90 (Tournai). = 107 v. [Cycles de la Croisade.] B → vers. 
(2) Fragment H de l'édition DUPARC-QUIOC."","
47157,128,46903,37,CA4 - LA CHANSON D'ANTIOCHE,"Le Chanson d'Antioche. I - Edition du texte d'après le version ancienne, publiée par S. DUPARC-QUIOC, Paris, 1977 (Documents relatifs à l'histoire des Croisades publiés par l'Académie des Inscriptions et Belles-Lettres, XI) - II -Etude critique par S. DUPARC-QUIOC, Paris, 1978 (ibid., XI) — c. 1180-1200 (renouvellement de Graindor de Douai, picard) ; ms. de base BN fr. 12558 (A), de 1250 au plus tard, avec variantes et interpolations de tous les mss. = 9582 v. [Cycles de la Croisade.] B → pages de l'index."","
47158,128,46903,32,AB2 — AUBERY LE BOURGOING [édition partielle utilisée],"Romvart. Beiträge zur kunde mittelalterlicher Dichtung aus italienischen Bibliotheken, von A. KELLER, Mannheim und Paris, 1844, p. 203-243 — 1200-50 (Champagne ?) ; ms. milieu 13è s. (fol. 1-22) = env. 1430 v. [Geste bourguigonne.] → pages de l'éd."
47159,128,46903,37,CaA - CANSÓ D'ANTIOCHA,"Cansó d'Antiocha, fragment d'une Chanson d'Antioche en provençal, publié per P. MEYER, dans Archives de l'Orient latin, II, 1884, p. 467-509, 1100-30, 1126-38, 1130-40, fin 12è - début 13è s. (oeuvre de Gregorio Bechada, Limousin, nord du Rouerque) ; ms. 1200-50 (texte plus ou moins remanié, Rouergue ?) = 707 v. [Cycles de la Croisade.] B → vers."","
47160,128,46903,38,CC1 - LE CHEVALIER AU CYGNE (Béatrix),"La Chanson du Chevalier au Cygne et de Godefroid de Bouillon, publiée par C. HIPPEAU. Première Partie : Le Chevalier au Cygne, Paris, 1874 — c. 1200 (Renaud? picard) ; ms. de base 1275 (picerd) = 7110 v. [Cycles de la Croisade.] A → vers."","
47161,128,46903,38,CC10 - LE CHEVALIER AU CYGNE,"[texte non édité ou édition partielle non utilisée] La fin du Chevalier au Cygne (BN. Fr. 786). Sommaire du poème établi par J. LOOS, dans Mélanges FRAPPIER II, Paris, 1970 (Publ. Romanes et Françaises, CXII), p. 659-682 — avant 1270-90 ? (complément situé entre CC1 et GoB dans 4 mss., picard) ; ms. de base 1270-90 (Tournai) = env. 2500 v. [Cycles de la Croisade.] A → sigle seul."","
47162,128,46903,38,CCGB - LE CHEVALIER AU CYGNE ET GODEFROI DE BOUILLON,"Le Chevalier au Cygne et Godefroid de Bouillon, poème historique, publié par le baron de REIFFENBERG, I-II, Bruxelles 1846-8, III 1è partie (fin du texte et table par A. B0RGNET) 1854, 2è partie (glossaire par E. GACHET), 1859 (Monuments pour servir à l'histoire des Provinces de Namur, de Hainaut et de Luxembourg recueillis et publiés pour la première fois par le baron de REIFFENBERG - 2è division : Légendes historico-poétiques, IV-V-VI) 1355-6 (remanṯ de 2 mss. datés de 1268 et 1275, Hainaut.; ms. 14è s. (Hainaut) = 33180 v. [Cycles de la Croisade.] C → vers."","
47163,128,46905,15,CE1 - CHARLES ET ELEGAST (Pays-Bas),"(2) - Die Histoire van coninc Carel ende van Elegast edidit et illustravit H. HOFFMANN Fallerslebensis, dans Horae Belgicae, IV, Vratislaviae, 1836 -- 13è s. (flamand) ; imprimés 14è s. (flamand) = 1380 v. [Geste du roi Charles] J --> vers.
(2) Un résumé en français a été fait par J. de Saint-Genois dans Messager des Sciences et des Arts de Belgique, IV, Gand, 1836, p. 203-230. Voir aussi les travaux signalés dans le Bull. bibl. de la Société RENCESVALS, fasc. no. 10, 1976-7, nos. 403-4 et la note s.v. BASIN dans le Supplément III (infra)."
47164,128,46905,15,CE2 - CHARLES ET ELEGAST (Allemagne),"Der middeldeutsche Karl und Elegast nach der Zeitzer Handschrift herausgegeben von Josef QUINT, dans Rheinische Beiträge und Hulfsbücher zur germanischen Philologie und Volkskunde, band XIV, Bonn, 1927 -- 14è s. ; ms. 15è s. = 1830 v. [Geste du roi Charles.] J →vers."
47165,128,46905,15,CE3 - CHARLES ET ELEGAST (Iles de Féroé),"Aligast, dans Føroya Kvæði, cf. BH4, p. 1-3 = 172 v. (3 textes) [Geste du roi Charles.] J → strophes précédées de A-C."
47166,128,46905,15,CE4 - CHARLES ET ELEGAST (Scandinavie-folkeviser),"Allegast, dans Danmarks Gamle Folkeviser, publié par Sven GRUNDTVIG et Axel OLRIK, VIII, Copenhague, 1905, no. 469, p. 21-9 (Texte A) = 152 v. [Geste du roi Charles.] J → strophes."
47167,128,46903,38,CF1 - CLARISSE ET FLORENT,"Esclarmonde, Clarisse et Florent, Yde et Olive. Drei Fortsetzungen der Chanson von Huon de Bordeaux, nach der einzigen Turiner handschrift zum erstenmal veroeffenlicht, von M. SCHWEIGEL, Marburg, 1889 (Ausgaben und Abhandlungen aus dem Gebiete der romanischen Philologie, LXXXIII), p. 126-152 — 1250-1300 (artésien, picard) ; ms. daté de 1311 (picard) = 2703 v. [Geste de Huon de Bordeaux.] → vers."
47168,128,46903,38,CG - CHANSCN DU CYCLE DE GUILLAUME (fin d'une),"Fragments de manuscrits de chansons de geste publiés par X. PAMFILOVA, I - Moniage Guillaume ? (Archives de le Nièvre), dans Rom. LVII, 1931, p. 505-517 — fin 17è - début 13è s. (langue commune) ; ms. fin 13è s. (langue commune) = 268 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47169,128,46903,32,AB3 - AUBERY LE BOURGOING [édition partielle utilisée],"Mitteilungen aus altfranzösischen Handschriften, von A. TOBLER. I. Aus der Chanson de Geste von Auberi, nach einer vaticanischen Handschrift, Leipzig, 1870 — 1200-50 (Champagne ?) ; ms. milieu 13è s. (fol. 22-200) = env. 7525 v. [Geste bourguigonne.] → pages de l'éd."
47170,128,46903,38,Ch1 - LES CHETIFS,"[texte en préparation et communiqué] Les Chétifs, édition critique établie sur le ms. de base BN. fr. 12558, par G. MYERS, Mulhouse, 1975 — 1180-1200 (Graindor de Douai, picard) ; ms. de base 1260-80 (picard) = 4101 v. + 1464 v. (variantes en app.) [Cycles de la Croisade.] B → vers + chiffres romains et vers (pour les 12 sections de variantes de l'appendice)."
47171,128,46903,38,Ch2 - LES CHETFIS,"[texte en préparation et communiqué] Les Chétifs, roman en prose (B.N. fr. 781), transcrit par G. MYERS in éd. Ch1 – fin 13è s. (picard) ms. c. 1300 (picard) [Cycles de la Croisade.] B → folios."
47172,128,46903,39,Cha - ROMAN DE CHARLEMAGNE,"[édition partielle utilisée] [texte plus ou moins influencé par la Chronique de Turpin (PT, Textes Annexes)] Le Roman de Charlemagne de Girart d'Amiens. Deux éditions partielles du livre II : Hans DAMMANN, Über das verlorene Epos 'Enfances Roland' nebst Textabdruck des Rollandin - Episode aus dem 'Charlemagne' des Girart d'Amiens, Inaug. dissert. Greifswald, 1907 (ms. B, fol. 109-112 = 605 v., p. 60-79 - comparaison avec les deux autres versions des 'Enfances Roland' : Berta e Milone, Orlandino, p. 17-34) - Willi GRANZOU, Die Ogier-Episode im 'Charlemagne' des Girart d'Amiens, nebst wöllstandigen Namenverzeichnis der gesamten Dichtung, Inaug. dissert. Greifwald, 1908 (ms. B, fol. 81, 114-120) — 1285-1314 ou c. 1300 (picard) ; ms. B 14è s. (picard) = 23320 v. [Geste du roi Charles.] K → laisses (1). (1) La table des noms (par laisses) pour l'ensemble de l'oeuvre se trouve aux p. 66-83 de l'ouvrage de W. GRANZOU. Un Sommaire du poème (par folios) a été établi par G. PARIS, dans Histoire poétique de Charlemagne, Paris, 1905, App. IV, p. 471-482. Quelques indications par folios r-v sont dues à mon examen du manuscrit. Gerart J. BRAULT a entrepris l'édition critique de l'ensemble de l'oeuvre (cf. Romances Notes, IV, 1962-3, p. 74), après avoir étudié la tradition manuscrite : 'Les manuscrits des oeuvres de Girart d'Amiens', dans Romania LXXX, 1959, p. 443-5."
47173,128,46903,39,CiV - CIPERIS DE VIGNEVAUX,"A critical edition of Ciperis de Vignevaux with introduction, notes and glossary by W.S. WOODS, Chapell Hill, 1949 (Univ. of North Carolina Studies in the Romance Languages and Literatures, n° 9) — c. 1350 ou 1396-1410 (Brienchon, picard, région d'Arras) ; ms. (peu après 1215, picard) = 7895 v. [Cycle de Dagobert.] → vers."
47174,128,46903,39,CJ - LA CHANSON DE JERUSALEM,"[texte en préparation et communiqué] La Chanson de Jérusalem, texte préperé sur le ms. de base B.N. fr. 12558, par N. THORP (Lancaster, England) — 1180-1209 (renouvṯ de Graindor de Douai, picard) ; ms. de base c. 1250 (picard) = 9881 v. [Cycles de la Croisade.] B → vers (2). (2) Nous n'avons pu disposer des variantes prévues dans l'édition et avons jugé utile de recueillir quelques noms propres à l'édition de C. HIPPEAU (Paris, 1868)."
47175,128,46903,39-49,CL1 - LE COURONNEMENT DE LOUIS,"Le Couronnement de Louis, chanson de geste du XIlè siècle, publiée per E. LANGLOIS, 3è éd., Paris, 1938 (CFMA, 22) — c. 1130, 1131-50 (confins Ile-de-France-Picardie) ; 6 mss. 13è-14è s. (Ile-de-France-Picardie) = 2695 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers (1). (1) Voir aussi l'édition complète de la tradition poétique, publiée par Yvan G. LEPAGE, Les Rédactions en Vers du Couronnement de Louis. Edition avec une introduction et des notes (TLF, 261), Paris-Genève, 1978 (concordance avec CL1, CL2, CL3 à la p. 521)."
47176,128,46903,40,CL2 - LE COURONNEMENT DE LOUIS,"Le Couronnement de Louis, chanson de geste publiée d'après tous les manuscrits connus, par E. LANGLOIS (partie la plus caractéristique du ms. C = v. 1206-2733), Paris, 1888 (SATF) — c. 1130, 1131-50 (confins Ile-de-france-Picardie) ; ms. C de Boulogne daté de 1295 (copie d'un remanṯ picard c. 1200) 1528 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers 1206-2773 (+ qq. références dans la section 1-1205 commune, propres à C)."
47177,128,46903,40,CL3 - LE COURONNEMENT DE LOUIS,"Le Couronnement de Louis, chanson de geste publiée d'après tous les manuscrits connus, par E. LANGLOIS (version propre au ms. D, app. I, p. 121-130), Paris, 1888, (SATF) — c. 1130, 1131-50 (confins Ile-de-France-Picardie) ; ms. B.N. Fr. 1448, c. 1250 ou après (lorrain) = 316 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47178,128,46903,40,CN1 - LE CHARROI DE NIMES,"Le Charroi de Nîmes, chanson de geste du XIIè siècle (ms. A-B) publiée par J.L. PERRIER, Paris, 1931 (CFMA, 66) — 1130-50, c. 1140 (Ile-de-France) ; ms. de base (de la famille AB) c. 1250 (Ile-de-France, traces de picard) = 1486 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers (2). (2) Autre édition par Duncan Mc MILLAN, Le Charroi de Nîmes, chanson de oeste du Xllè siècle, éditée d'apres Ia rédaction AB, avec introcuction, notes et glossaire, Klincksieck, Paris, 1972 (Bibl. Française et romane B/l."
47179,128,46903,40,CN2 - LE CHARROI DE NIMES,"Le Charroi de Nîmes, chanson de geste du XIlè siècle, édition du ms. de Bouloone-sur-Mer par J. HANCHARD, Louvain, 1955 (thèse dactylographiée.) Univ. Cath. de Louvain, Fac. Philo. et Lettres, Section Lettres Romanes) — 1130-50, c. 1140 (Ile-de-Françe) ; ms. (C) de Boulogne daté de 1295 (copie d'un remanṯ picard c. 1200) = 1664 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47180,128,46903,33,AB4 - AUBERY LE BOURGOING [édition partielle utilisé],"Der Zweite Teil des 'Auberi', von W. BENARY, dans Zeitschrift für Romanische Philologie, L, 1930, p. 385-456, 641-695 — 1200-50 (Champagne ?) ; mss. 13è s. = env. 3200 v. (éd. critique partielle (1/7) avec coupures (1) [Geste bourguigonne.] → vers. 
(1) Edition établie sur la base du ms. du Vatican avec les variantes en note."
47181,128,46903,40,CN3 - LE CHARROI DE NIMES,"Das Altfranzösische Epos von Charroi de Nîmes (Handschrift D), herausgegeben mit sprachwissenschaftlichem, Kommentar und Glossar von E. LANGEKOWAL, Berlin, 1934 — 1130-50, c. 1140 (Ile-de-France) ; ms. (D), B.N. fr. 1448, c. 1250 ou après (lorrain) = 1510v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47182,128,46903,40-41,COD1 - LA CHEVALERIE OGIER DE DANEMARCHE,"La Chevalerie d'Ogier de Danemarche, canzone di gesta edita per cura di M. EUSEBI, Milano-Varese 1963 (Testi e Docomenti di Letterature Moderna, VI) — un peu avant 1200 ou c. 1220 (renouvṯ de Raimbert de Paris (Ile-de-France)) ; ms. de Tours 1300-50 (fait en Italie sur un modèle venant du nord de la France) = 12.346 v. [Geste de Doon de Maience.] [Geste du roi Charles.] C → vers (1). (1) Les 3053 premier vers de Raimbert sont à rapprocher des 4400 premiers vers (environ) d'Adenet dans EO1."
47183,128,46903,41,Cr1 - CROISSANT,"Fragments résumant la chanson de Croissant, une des continuations de la Chanson d'Huon de Bordeaux (B.N. fr. 1451), édités par H. SCHAFER, Marburg, 1892 (Ausgaben und Abhandlungen aus dem Gebiete der Romanischen Philologie, XC), p. 4-34 — fin 13è - début 14è s. (après YO1 - picard ?) ; ms. 16è s. (picard) = 134 v. [Geste de Huon de Bordeaux.] → vers (2). (2) Voir aussi dans L. GAUTIER, Les Epopées Françaises, III, 1868, p. 742-5, les éclaircissements qu'apportent les incunables."
47184,128,46896,230-231,CroisBaudriM,"Récit en alexandrins (15680 vers dans le ms. H, ca. 19000 dans S) de la première croisade suivant la chronique lt. de Baudri de Bourgueil (ca. 1107), proche par sa conception du cycle des croisades et spéc. d’Antioche (v. Crois-BaudriG p. 48-62), titre: Siege d’Antioche ovesque le conquest de Jerusalem de Godefred de Boilion; déb. 13 e s.; ms. de base Oxford Bodl. Hatton 77 [agn. mil. 13e s.] (H), en var. BL Add. 34114 (anc.Spalding Ayscough Fee Hall) [agn. ca. 1400] (S), fragm. Oxford Bodl. Hatton 77 annexe [contin. mil. 13 e s.] (o1) v. CroisBaudriM 2 , fragm. Oxford Brasenose Coll. D.56 [agn. 13 e s.] (o2); extraits (1258 vers) p. p. P. Meyer, “Un récit en vers français de la première croisade fondé sur Baudri de Bourgueil”, R 5 (1876) 1-63; [= TL Crois.; AND Croisade]. Inédit dans l’ensemble. Contient aussi → CroisSpaldM."
47185,128,46896,231,CroisSpaldM,"Sorte de continuation de → Crois-Baudri dans le ms. Spalding, basée surtout sur les Gesta Francorum Iherusalem expugnantium de Bartolfus, lui-même tributaire de Fouchier de Chartres; agn. (?) déb. 13e s.; ms. BL Add. 34114 (anc. Spalding Ayscough Fee Hall) [agn. ca. 1400] fo 80-105; inédit dans l’ensemble; extraits publiés dans → CroisBaudriM p.41-56; [= TL Crois. Cont.]."
47186,128,46903,41,CSG - CANSO DE SAN GILI,"Fragments d'une Chanson de Saint-Gilles, recueillis par P. MEYER in Archives de l'Orient Latin, II, 1884, p. 469-470 (en note) — 12è s. (après CA2 et CaA - provençal) ; restes très fragmentaires d'une copie de 1779 (Toulouse) = x vers (voir note de P. MEYER) [Cycles de la Croisade.] → pages."
47187,128,46903,41,CV1 - LA CHEVALERIE (LE COVENANT) VIVIEN,"La Chevalerie Vivien, chanson de geste publiée per A. L. TERRACHER, I. Textes (ms. de base D, pages paires), Paris 1909 — 1180-1200 (langue commune) ; ms. de base c. 1250 ou après (lorrain) = 1944 v. [Geste de Vivien (rattachée à Geste de Guillaume d'Orange).] [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers (3). (3) L'édition joint en Appendice II, p. 214-287, la version correspondante du Roman en prose. Les variantes de CV1 sont nombreuses et assez confuses. Une édition du ms. S (Savile) est envisagée par Duncan Mc MILLAN, cf. son étude : 'La Chevalerie Vivien dans le manuscrit dit 'de Savile'. Notes prolégoméniques', dans Etudes de lanque et de littérature du Moyen Aqe offertes à Félix Lecoy, Paris, 1973, p. 357-375."
47188,128,46903,41,CV2 - LA CHEVALERIE (LE COVENANT) VIVIEN,"La Chevalerie Vivien, chanson de geste publiée par A. L. TERRACHER, I, Textes (ms. C, pages impaires), Paris, 1909 — 1180-1200 (langue commune) ; ms. (C) de Boulogne daté de 1295 (copie d'un remanṯ picard c. 1200) = 1840 v. [Geste de Vivien (rattachée à Geste de Guillaume d'Orange).] [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47189,128,46903,41,CV3 - LA CHEVALERIE (LE COVENANT) VIVIEN,"La Chevalerie Vivien, chanson de geste publiée par A. L. TERRACHER, I, Textes Appendice I, p. 209-213 (début propre au ms. de Berne), Paris, 1909 — 1180-1200 (langue commune) ; ms. 1250-1300 (Picardie-Hainaut) = 141 v. [Geste de Vivien (rattachée à Geste de Guillaume d'Orange).] [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers ( + qq. références de variantes dans la suite du ms.)."
47190,128,46903,42,DB - DAUREL ET BETON,"Daurel et Beton, publié par P. MEYER, Paris, 1860 (SATF) — 1170-1200 (Limousin-Agenais, franco-occiten) ; ms. c. 1345 (copiste de Haute-Garonne ou du Tarn) = 2198 v. [Geste anglaise.] → vers"
47191,128,46905,8,AB5 - AUBERI LE BOURGOING (Pays-Bas),"Aubri de Borgengoen, fragments publiés par G. KALFF, dans Bibl. van Middelnedrl. Letterkunde, XXXVIII, Groningen, 1885, p. 138-154 -- 14è s. (2 fragts) = 351 v. [3] --> vers."
47192,128,46903,42,DFA - LE DEPARTEMENT DES FILS D'AIMERI,"Le Dépertement des Fils d'Aimeri, dans Les Narbonnais, chanson de geste, publiée per H. SUCHIER, Paris, 1898 (SATF), II, p. 105-115 — fin 12è s. ou avant (francien ?) ; ms. c. 1250 ou après (lorrain) = 303 v. [Geste de Guillaume d'Orange (suite de Geste de Garin de Monglane).] → vers."
47193,128,46903,42,DH - DIEUDONNÉ DE HONGRIE alias CHARLES LE CHAUVE,"[texte en préparation et communiqué] (1) Dieudonné de Hongrie (Charles le Chauve), texte préparé par L. F. FLUTRE (1974) — avant 1359 ou c. 1375 (francien-picard, Valois) ; ms. fin 14è s. (nord de la Picardie, texte renouvelé) = 15622 v. [Cycle de Dagobert.] → vers. (1) En attendant la publication de l'oeuvre, on conseltera l'étude de L. F. FLUTRE : 'Dieudonné de Hongrie, chanson de geste du XIVè siècle (alias Roman de Charles le Chauve)', dens Zeit. für Rom. Phil. LXVIII, 1952, p. 321-400."
47194,128,46903,42,DM1 - DOON DE MAIENCE,"(2) Doon de Maience, chanson de geste publiée pour la première fois, d'après les manuscrits de Montpellier et de Paris, par A. PEY, Paris, 1859 (APF, 2), v. 6039 - 11505 — après 1250 (remaniement, picard ?) ; ms. 1350-1400 (picard) = 5467 v. [Geste de Doon de Maience.] [Geste du roi Charles.] C → vers (suite du chiffrage de EDM). (2) J.L. PICHERIT prépare une édition critique de la chanson.)"
47195,128,46903,42,DN - DOON DE NANTEUIL,"La Chanson de Doon de Nanteuil. Fragments inédits publiés par, P. MEYER, dans Rom. XIII, 1884, p. 1-18 — 1200-50 (remanṯ par Huon de Villeneuve d'une chanson perdue, langue commune) ; copie de Fauchet (1550-1600) sur un ms. perdu 13è ou 14è s. (langue commune) = 220 v. [Geste de Nanteuil.] [Geste du roi Charles.] C → vers."
47196,128,46903,42,DOD - LA DELIVRANCE D'OGIER LE DANOIS,"La Délivrance d’Ogier le Danois. Fragment d'une chanson de geste, publié par A. DE LONGPERIER, dans Journal des Savants, avril 1876, p. 219-233 — 1200-20 (langue commune, remanṯ ?) ; ms. 14è s. (langue commune) = 273 v. [Geste de Doon de Maience.] [Geste du roi Charles.] C → vers,"
47197,128,46903,42,DR1 - DOON DE LA ROCHE,"Doon de la Roche, chanson de geste, publiée par P. MEYER et G. HUET, Paris, 1921 (SATF) — fin 12è ou début 13è s. (lorrain, ramanṯ ?) ms. 15è s. (lorrain) = 4637 v. [Poèmes indépendants.] B → vers."
47198,128,46903,43,DRo1 - LA DESTRUCTION OF ROME,"(1) La destructioun de Rome. Version de Hanovre. Ed. critique par L. FORMISANO, avec une présentation de G. CONTINI, Firenze, 1981— c. 1170. (picard comme Fi1, remanṯ) ; ms. 14è s. (copiste anglais avec anglo-normandismes) = 1507 v. [Geste du roi Charles.] E → vers. (1) Ed. qui remplace celle de G. GRÖBER, Rom. II, 1873, p. 1-48."
47199,128,46903,43,DRo2 - LA DESTRUICTION DE ROME,"Le Destruction de Rome et Fierabras ; ms. Egerton 3028 du Musée Brit. Londres, publiés par L. BRANDIN, dans Rom. LXIV, 1938, p. 29-54 — C. 1170 (région normande ou n.-e. de la France, remanṯ); ms. c. 1350 (anglo-normand) = 990 v. [Geste du roi Charles.] E → vers."
47200,128,46903,43,DRo3 - LA DESTRUCTION DE ROME,"Fragments inédits de la chanson de la Destruction de Rome, publiés par E. MURET, dans Rom. XLIV, 1915-7, p. 215-220 — c. 1170 (région proche de la Picardie) ; ms. fin 13è - début 14è s. (traits picards) = 70 v. [Geste du roi Charles.] E → vers."
47201,128,46903,43,EB1 - (H)ERNAUT DE BEAULANDE,"[texte non édité ou édition partielle non utilisée] (H)ernaut de Beaulande. Résumé et analyse d'un poème perdu, d’après le Roman en prose (Ars. 226), par L. GRUTIER dans Les Epopées françaises, III, Paris, 1868, p. 186-200 — 1250-1300 (langue commune pour le poème perdu) ; roman en prose du 15è s. (langue commune) [Geste de Garin de Monglane.] [Geste du roi Charles.] B → pages du résumé."
47202,128,46903,33,AC1 - ANSEÏS DE CARTHAGE,"[texte plus ou moins influencé par la Chronique de Turpin (PT, Textes Annexes)] Anseïs von Karthago, herausgegeben von J. ALTON, Tübingen, 1892 (Bibl. des Litterarischen Vereins in Stuttgart, CXCIV) — 1200-40 (remanṯ français ?) ; ms. de base 13è s. (picard-wallon) = 11607 V. [Geste du roi Charles.] H → vers."
47203,128,46903,43,EB2 - (H)ERNAUT DE BEAULANDE,"Fragment du poème perdu d' (H)ernaut de Beaulande, conservé dans le Roman en prose (Ars. 226) et publié par L. GAUTIER, dans Les Epopées Françaises, Paris, I, 1865, p. 508 — 1250-1300 (langue commune) ; ms. 14è s. (langue commune) = 16 v. [Geste de Garin de Monglane.] [Geste du roi Charles.] B → sigle seul."
47204,128,46903,43,EDM - LES ENFANCES DOON DE MAIENCE,"(2) Les 'Jennesces Doolin', publiées par A. PEY, dans l'éd. de Doon de Maience, Paris, 1859 (APF, 2), v. 1-6038 — après 1250 ou début 14è s. (remaniement ? plutôt original picard) ; ms. 1350-1400 (picard) = 6038 v. [Geste de Doon de Maience.] → vers. (2)Voir aussi la publication de J. MAUCLÈRE, Doon de Mayence, Paris, 1937."
47205,128,46903,43,EE1 -L'ENTREE D'ESPAGNE,"[texte plus ou moins influencé par la Chronique de Turpin (PT, Textes Annexes)] - L'Entrée d'Espagne, chanson de geste franco-italienne, publiée per A. THOMAS, 2 vol., Paris, 1913 (SATF) — fin 13è - début 14è s. (oeuvre d'un anonyme padouan, franco-vénitien) ; ms. 14è s. (franco-vénitien) = 15805 v. [Geste du roi Charles.] G →vers."
47206,128,46903,44,EE2 - L'ENTREE D'ESPAGNE,"Ce qui reste d’un manuscrit perdu de l'Entrée d'Espagpe. Fragments publiés par P. AEBISCHER, dans Archivum Romanicum, XII , n° 3, 1928, p. 233-264 — fin 13è - début 14è s. (franco-vénitien) ; ms. 1350-1409 (franco-vénitien) = 116 v. numérotés et mutilés [Geste du roi Charles.] G → vers du fragṯ a."
