H-ID,type_id,preferred_name,language_COLUMN,language_COLUMN TRM-ID,literary_form,literary_form TRM-ID,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,alternative_names,is_expression_of H-ID,peripheral,peripheral TRM-ID,specific_genre H-ID,length,length_freetext,verse_type,verse_type TRM-ID,rhyme_type,rhyme_type TRM-ID,Stanza_type,Stanza_type TRM-ID,is_derived_from H-ID,nature_of_derivations,tradition_status,tradition_status TRM-ID,status_notes,in_stemma H-ID,has_lost_older_version,has_lost_older_version TRM-ID,ancient_translations_freetext,rewritings_freetext,note,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,is_written_by H-ID,is_adapted_by H-ID,author_freetext,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
48621,101,Kirjalax saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Composed in Iceland, presumably in the fourteenth century. The saga relates in a leisurely, highly rhetorical manner the fortunes of Laicus, King of Athena, and his son Kirialax. Laicus woos and, through combat, wins the hand of Mathidia, daughter of King Dagnus of Syria. After having reached maturity, their son Kirialax sets out to explore the world of his day. The account of his adventures is an extended travelogue-based on learned sources-that includes a visit to Troja and a pilgrimage to Akrsborg to see the True Cross. At the conclusion of his travels, Kirialax marries Florencia, daughter of King Lotharius of Grikkland. He is crowned king of Grikkland and the seven kingdoms subordinate to it. Two sons, Vallterus and Villifer, are born to the royal couple; they emulate father and grandfather."
48622,101,Klári saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1326-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1375-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1326-01-01 00:00:00, 'estMaxDate': 1375-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Presumably composed mid-fourteenth century. According to the saga, Jón Halldórsson (bishop of Skalholt, 1322-39) found an original Latin metrical narrative in France."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Klarus, son of the emperor of Saxland, is determined to marry the haughty, cruel princess Serena, daughter of the king of the Franks. Perus of Arabia, Klarus's teacher, tries in vain to dissuade him. After repeated frustrations and humiliations Klarus succeeds in marrying Serena. Klarus takes vengeance on his wife for her former cruelty to him, but she proves to be a model"
48623,101,Konráðs saga keisarasonar,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1310-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1310-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"With his foster-brother R63bert (the son of an earl), Konra3r (son of the emperor of Saxland) who is outstanding in every respect except that ~ he has not learned foreign languages, journeys to Miklagar3r to woo Mathilda, daughter of the king of Grikkland. R63bert, who is skilled in foreign languages, is to speak for Konra3r, but impersonates him and sues for Mathilda's hand. Konra3r learns of the betrayal and with the advice of Mathilda-who has vowed to marry only the son of the emperor ofSaxland-he embarks upon a series of dangerous exploits designed to convince the king of Grikkland of his identity. Finally, he succeeds in obtaining Mathilda as his bride."
48624,101,Mágus saga jarls,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Bragða-Magus saga],[136],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland and related to Renaud de Montauban, a French chanson de geste. The saga is preserved in two redactions, one from around 1300, a longer version from around 1350. "" ; ""eine der ältesten orginalen Riddarasagas und geht im wesentl. auf das franz. chanson de geste Renaud .... wenn sie auch keine Übersetzung ist; ... zwei Redaktionwn A-kurz 1300; B längeren, ca. 1350"" (S&P)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The nucleus of both versions derives from the French chanson de geste. Earl Amundi has four sons-Vigvarclr, Rognvalldr, Markvarclr, Aclalvarclr-and a daughter. Rognvalldr incurs the anger of the emperor by defeating him in a chess game. The emperor strikes Rognvalldr, and Vigvarclr avenges the insult by killing the emperor. The saga revolves around the clash between the emperor's son Karl and the four brothers, abetted by their brother-in-law Magus who is capable of assuming various disguises. In the end Magus effects a reconciliation between the feuding parties."
48625,101,Mírmanns saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"It is unusual among Icelandic riddarasogur in that the conversion to Christianity plays a significant role and indirectly precipitates the conflict. Mirmann kills his heathen father, Earl Hermann of Saxland. Mirmann's mother avenges her husband by giving Mirmann a philtre that makes him a leper. Mirmann journeys to Sicily to be healed by Cecilia, daughter of the king. He is cured and marries her. Subsequently Mirmann journeys to Frakkland to visit his foster-father, King Hlo5ver, whose queen makes Mirmann forget Cecilia and, after the death of Hlo5ver, to marry her. Cecilia disguises herself as Earl Hiringr, joins Mirmann's enemies, vanquishes her husband in combat-at-arms, and leads him away captive. After their reconciliation, Mirmann becomes king of Sicily."
48626,101,Möttuls saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Skikkju saga],[48600],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1217-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1263-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1217-01-01 00:00:00, 'estMaxDate': 1263-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""According to the prologue, the translation was undertaken at the request of Hakon Hakonarson (1217-63). "" (K&M); ""Mitte des 13. Jhs. in Norwegen"" (S&P)",,[],[],,,Norway,[],[],[],Action required,9697.0,"Derives from the anonymous French Le mantel mautaillie. According to the prologue, the translation was undertaken at the request of Hakon Hakonarson (1217-63). The saga depicts the progress of a
 chastity test-by means of a magic mantle-to which all ladies at Arthur's court must submit as a result of a rash promise by the king."
48627,101,Nitida saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga relates the repeated failures of suitors to win the beautiful Queen Nitida of Frakkland as wife. Through sorcery Ingi, son of King Hugon of Miklagar5r, succeeds in abducting Nitida, but on their supposed wedding day she disappears by means of a magic stone. Hei5arlogi and Velogi, sons of King Soldan of Serkland, also journey to Paris to sue for her hand, but they and their armies are destroyed. Livorius, son of King Blebarnius of India, manages to abduct Nitida, but on the supposed wedding day Nitida again disappears by magic, taking Syjalin, Livorius' sister along. Under the guise of Eskilvar5r, Livorius once more journeys to Paris, and spends the winter with Nitida. In the spring Nitida shows Livorius/ Eskilvar5r a magic stone by means of which she is able to monitor events all over the world, and reveals that she has known his identity all along. Livorius marries Nitida and Syjalin marries Ingi, one of Nitida's former suitors."
48628,101,Alexanders saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46370.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1247-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1264-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1247-01-01 00:00:00, 'estMaxDate': 1264-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""According to AM 226 fol., Alexanders saga was translated by Brandr Jonsson (Bishop of Hólar 1263-64) at the behest of King Magnus Hakonarson (1238-1280)."" (K&M); ""Es wurde vermutet, daß Brandr die Übersetzung um 1260 auf Veranlassung König Magnús Hákonarsons von Norwegen (gest. 1280) hergestellt hat, aber da sich die Alexandreis im 13. Jh. als Schulbuch großer Beliebtheit erfreute, ließe sich auch vermuten, daß Brandr das Werk für Unterrichtszwecke an seiner Schule in Þykkvabær verwendet hat; in diesem Falle hätte die Übersetzung in erster Linie den Schülern als Hilfe gedient, wenn sie such später durch den norweg Köning akzeptiert wurde. "" (S&P); Brandur at Þykkvabær 1247-1262 (KAK)",,[],[],,,Iceland or Norway?,[],[],[],Action required,9697.0,A prose translation of Gautier de Chatillon's Latin metrical poem Alexandreis.
48629,101,Pamphilus saga ok Galatheu,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48602],No,9498.0,46370.0,,,[],[],[],[],,,[48604],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1300-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1300-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""A thirteenth-century translation"" (K&M); ""Mitte des 13. Jhs. wurde es in Norwegen ins Altnord. übersetz"" (S&P)",,[],[],,,Norway,[],[],[],Action required,9697.0,"A thirteenth-century translation of a Latin metrical work in dialogue form that relates the seduction of Galathea by Pamphilus. In the extant Norwegian manuscript only slightly more than half the
 original translation is preserved."
48630,101,Parcevals saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48534],No,9498.0,46370.0,,,[],[],[],[],,,[48551],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1217-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1263-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1217-01-01 00:00:00, 'estMaxDate': 1263-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""The French romance was presumably translated into Norwegian in the thirteenth century during the reign of King Hakon Hakonarson of Norway
 (1217-63)"" (K&M)",,[],[],,,Norway,[],[],[],Action required,9697.0,"Together with Valvens þáttr the saga derives from Chretien de Troyes' incomplete romance Perceval or Le conte du graal. The French romance was presumably translated into Norwegian in the thirteenth
 century during the reign of King Hakon Hakonarson of Norway (1217-63). The translation of vv. 1-6513 of Perceval is entitled Parcevals saga; v. 6514 to the end Valvens þáttr."
48631,101,Partalopa saga,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[48476],No,9498.0,46370.0,,,[],[],[],[],,,[48477],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1201-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1300-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1201-01-01 00:00:00, 'estMaxDate': 1300-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,""" a thirteenth-century translation "" (K&M)",,[],[],,,Iceland or Norway?,[],[],[],Action required,9697.0,"Presumably either a thirteenth-century translation from a lost version of the French Partenopeus de Blois, or an Icelandic reworking of a lost Norwegian translation. Partalopi, son of King Hloi'>vir of Frakkland, is transported to Miklagari'> where he becomes the lover of Marmoria, a maiden king, who remains invisible to Partalopi, while he remains invisible to her courtiers. Marmoria warns Partalopi that any attempt to see her will result in his death. Partalopi disobeys, but is saved by Marmoria's sister. After a succession of adventures, the lovers become reconciled, marry, and rule jointly."
48632,101,Rémundar saga keisarasonar,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Rémundar saga keisarasonar ok Elínar kongsdóttur],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Remundr falls in love with a maiden whom he has seen only in his dreams.· Carrying a statue of the maiden he sets off in search of her. Remundr kills Eskupart who claimed to be the maiden's lover, but is himself wounded. Before he died Eskupart prophesied that Remundr could be healed only by the most beautiful woman in the world. After many adventures, Remundr is healed in India by Elina, the woman of his dreams. The saga is indebted to other riddarasogur, especially the Norwegian Tristrams saga."
48633,101,Sálus saga ok Nikanórs,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Saulus saga ok Nikanórs],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1310-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1310-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century. "" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"After a duel nearly to the death as a result of a chess game at the court of the Roman emperor, Prince Salus of Galicia and Duke Nikanor of Bar become blood brothers and are involved in a series of tremendous battles in order to obtain Potentiana, Nikanor's sister, as Salus' bride. Nikanor ultimately marries Luneta, daughter of King Benjamin of Akaia in Grikkland. There are many classical and Biblical elements and allusions."
48634,101,Samsons saga fagra,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Samsons saga fagra ok Kvintalíns kvennaþjófs],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1326-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1375-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1326-01-01 00:00:00, 'estMaxDate': 1375-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably mid-fourteenth century. """,,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga relates the exploits of Samson, son of King Arthur of England and Queen Filipia of Hungary, during his search for his beloved Valentina, daughter of King Garlant of Ireland and a maid-in-waiting
 at Arthur's court. Samson is first thwarted and then aided by K vintelin, a shape-shifting thief. The latter steals for him the chastitytesting mantle-the subject of Mottuls saga-from Siguror, son of King Goomundr of Glresisvellir, and this magic garment becomes Samson's gift to his bride Valentina when he finally weds her."
48635,101,Sigrgarðs saga frœkna,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Rikarðssonar ok Ingigerðar],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Ingiger3r, queen of Taricia, and her two sisters, Hildr and Signy, are suffering from a spell placed on them by Hleger3r, their father's concubine. No suitor can please lngiger3r, while Hildr and Signy are turned into animals, When Sigrgar3r, a king's son, woos lngiger3r, she repeatedly makes a fool of him. He leaves Taricia only to return disguised as a merchant. Ingiger3r outwits him when he attempts to abduct her by means of a flying carpet. Finally Sigrgar3r, posing as the viking Knutr, visits lngiger3r with two foster-brothers. The three succeed in breaking the spells. The saga concludes with a triple wedding."
48636,101,Sigrgarðs saga ok Valbrands,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Sigrgarc, son of King Valdimar of England, obtains a magic harp from the dwarf Gestr in exchange for promising to give him his first-born son. He wins Florida, daughter of King Ptolemeus, by defeating Valbrandr, another suitor, at arms and at harp playing. Valbrandr takes revenge first by stabbing Sigrgar<'lr and then by killing the king in battle. Florida's two sons by Sigrgar<'lr are thrown into the sea, but one is rescued by a crow. King Valdimar of England frees Florida and her mother. Fifteen years later a joyful reunion takes place in England when Gestr arrives with the rescued son whom he had raised. Young Sigrgarc avenges his father's death by killing Valbrandr."
48637,101,Sigurðar saga fots,non (Old Norse),9740.0,prose,9550.0,No,9483,,[Sigurðar saga fots ok Ásmundar Húnakongs],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century. "" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"In the absence of King Knutr of Sj6land, King Asmundr of Hunaland betroths himself to Knut's daughter, Signy. Meanwhile another young king, the fleet-of-foot Sigurch of Valland, obtains the father's promise of Signy. During the wedding feast Asmundr disappears with Signy by means of trickery. Subsequently both royal suit?rs duel. Sigurcir loses, but Asmundr gives Signy to him nonetheless. Asmu~dr now woos Elena, daughter of King Hr6lfr of Irland. After having been defeated in battle, Asmundr is rescued by Sigurcir and wins Elena's hand."
48638,101,Sigurðar saga turnara,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century."" (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"The saga relates the exploits of Sigur3r, son of King Vilhjalmr of Frakkland. Under the assumed name Asmundr, Sigurcir travels to Grikkland, where King Valdimar extends hospitality to him. When Sigurcir/ Asmundr discovers that the king keeps his daughter conceiled in a tower, he manages to reach her chambers through his skill in climbing walls and picking locks. An extended liaison ensues. For financial gains Sigurclr divulges his secrets to a wealthy man who betrays him. Sigurclr escapes seizure on three occasions through trickery. When the king discovers his true identity, however, he gladly consents to the marriage of the lovers. Sigurclr becomes king over both Frakkland and Grikkland."
48639,101,Amícus saga ok Amilíus,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[62],No,9498.0,46370.0,,,[],[],[],[],,,[48598],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1300-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1319-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1300-01-01 00:00:00, 'estMaxDate': 1319-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""The saga was probably translated during the reign of Hakon V (after 1300)."" (K&M); Note that Hákon was born in 1270, became kind in 1299 and died in 1319. (KAK)",,[],[],,,Norway,[],[],[],Action required,9697.0,A translation of a Latin account of the legendary friendship between Amis and Amiles. The source is Vincent of Beauvais' Speculum historiale.
48640,101,Sigurðar saga þögla,non (Old Norse),9740.0,prose,9550.0,No,9483,,[],[],No,9498.0,46367.0,,,[],[],[],[],,,[],,unknown,9777.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,"""Composed in Iceland, presumably in the fourteenth century. (K&M)",,[],[],,,Iceland,[],[],[],Action required,9697.0,"Halfdan and Vilhjalmr, like Sigurclr the Silent, sons of King Lodivikus of Saxland, overcome a ferocious viking and a band of giants before Halfdan tries to win the hand of Princess Sedentiana, the maiden king of Frakkland. Halfdan and Vilhjalmr are humiliated by her. Sigurclr, who has been fostered by Count Lafranz of Lixion, kills a dragon and acquires a grateful lion. After Sigurclr and his foster-brother Randver have won many battles, they attack Sedentiana's realm. Sigurclr finally overcomes her by magic, and sleeps in three different guises with her. After rescuing other princesses from giants, Sigurclr marries Sedentiana, who in the interim has born him a son.-A chess set once owned by King Arthur is mentioned twice."
